source_original,score,level,RNA_data
EGLN3,3.319645596955991,1,-0.04463639482855797
EGR1,-4.885656637997127,0,-0.2382182776927948
EGR2,-3.27961690509579,0,-0.3326928913593292
EHMT1,0.3893170281506051,3,-0.004011147189885378
EHMT2,0.47530784866552034,1,0.08399171382188797
EID1,0.16559867826419397,1,0.01808159239590168
EID2,2.779024800526649,1,0.07539059221744537
EIF2A,0.7076253846613184,3,-0.04921179264783859
EIF2AK2,-3.4667473113424823,1,0.06623516231775284
EIF2AK3,-1.5670932762781928,1,-0.06824961304664612
EIF2B1,1.7279179273649898,3,-0.035711053758859634
EIF2B2,1.7279179273649898,3,-0.018766865134239197
EIF2B3,1.7279179273649898,3,-0.05614924430847168
EIF2B4,1.7279179273649898,3,-0.01525997743010521
EIF2B5,1.7279179273649898,3,0.015019422397017479
EIF2S2,2.0379178844846173,2,-0.09554234892129898
EIF3F,-0.33557875229734474,1,0.03119310922920704
EIF4E,-3.3697857777290814,1,0.04076012969017029
EIF4EBP1,1.5216661521329764,2,-0.2496967911720276
EIF4EBP2,1.5216661521329764,2,0.0933624878525734
EIF4EBP3,-1.5216661521329764,2,-0.137459397315979
EIF4G2,0.4667839353530637,3,-0.021648017689585686
ELAVL1,-0.7246010179313,1,0.02130708284676075
ELAVL2,0.09151661640226888,2,0.77595454454422
ELAVL3,0.09151661640226888,2,0.523914635181427
ELAVL4,0.09151661640226888,2,0.6719583868980408
ELF1,-5.067967680861585,0,-0.14547625184059143
ELF1,-5.067967680861585,0,-0.14547625184059143
ELF3,-3.423511250337493,0,-0.3041292726993561
ELF4,-3.712215904366587,0,-0.28951531648635864
ELF4,-3.712215904366587,0,-0.28951531648635864
ELK1,-3.281704820104167,0,-0.026967311277985573
ELK1,-3.281704820104167,0,-0.026967311277985573
ELK1,-3.281704820104167,0,-0.026967311277985573
ELK1,-3.281704820104167,0,-0.026967311277985573
ELK1,-3.281704820104167,0,-0.026967311277985573
ELK1,-3.281704820104167,0,-0.026967311277985573
ELK1,-3.281704820104167,0,-0.026967311277985573
ELK1,-3.281704820104167,0,-0.026967311277985573
ELK1,-3.281704820104167,0,-0.026967311277985573
ELK3,-2.1531849720743104,0,-0.26311904191970825
ELK3,-2.1531849720743104,0,-0.26311904191970825
ELK3,-2.1531849720743104,0,-0.26311904191970825
ELK3,-2.1531849720743104,0,-0.26311904191970825
ELK3,-2.1531849720743104,0,-0.26311904191970825
ELK4,-2.1953774883853208,0,-0.039069417864084244
ELK4,-2.1953774883853208,0,-0.039069417864084244
ELK4,-2.1953774883853208,0,-0.039069417864084244
ELK4,-2.1953774883853208,0,-0.039069417864084244
ELK4,-2.1953774883853208,0,-0.039069417864084244
ELMO1,-1.7052626275791138,2,0.12465619295835495
ELMO2,-1.7052626275791138,2,0.10055558383464813
ELOC,-0.24149633115604757,2,-0.060300469398498535
ELP1,-2.357672457331991,2,0.05798325687646866
EMX2,-0.654777913851813,0,0.15919433534145355
ENC1,1.5670932762781928,1,0.2357499897480011
ENO1,2.3743830140826296,0,-0.1637359857559204
ENO1,2.3743830140826296,0,-0.1637359857559204
ENO1,2.3743830140826296,0,-0.1637359857559204
ENPP1,1.116354706760921,2,-0.15233595669269562
EP300,-3.2815606280245233,0,-0.006704527884721756
EP300_JMY,-2.084887405738716,1,NA
EP300_SMAD2_STAT3,0.008242951021798499,1,NA
EP400,0.2315175586367548,1,0.016761453822255135
EPAS1,-4.195602147673006,0,-0.14552798867225647
EPB41,1.6579488427753664,3,0.015182563103735447
EPGN,-2.763743671457041,2,-0.017897093668580055
EPHA2,0.6400128250602463,2,-0.12970346212387085
EPHA3,-1.001683096820725,2,-0.29897287487983704
EPHA4,-0.4855149886915346,2,0.1649012565612793
EPHB1,-0.14780742585787893,2,0.35891732573509216
EPHB2,-2.0533999914813355,2,0.12685346603393555
EPN1,2.549733659496124,2,-0.006183394696563482
EPO_EPOR,-2.2270802184081977,2,NA
EPOR,-0.7426459198698954,3,-0.08702415227890015
ERBB2,-1.744749645428536,1,-0.14448153972625732
ERBB3,-0.7098622183250171,3,0.5682674050331116
ERBB4,-3.044443597779549,1,0.5268858075141907
ERBIN,-3.1381844820466367,1,0.018365243449807167
ERC1,-0.6750222239607805,2,0.05891840159893036
ERCC5,0.02531066735784381,2,0.00802361685782671
ERCC6,1.662723241630146,1,0.08662014454603195
ERCC8,-0.56746568121101,2,0.013050349429249763
EREG,-2.763743671457041,2,-0.5113077759742737
ERF,1.187071484199271,0,0.023787084966897964
ERF,1.187071484199271,0,0.023787084966897964
ERF,1.187071484199271,0,0.023787084966897964
ERG,-2.519415541045004,0,-0.004072749521583319
ERG,-2.519415541045004,0,-0.004072749521583319
ERN1,-0.7780144453499053,1,-0.15580974519252777
ERRFI1,0.6567105464607109,2,-0.3073278069496155
ESCO1,0.6596986141680763,2,-0.003651923732832074
ESR1,-6.132816389062065,0,-0.0867587998509407
ESR2,-1.4693449252150503,1,-0.20036935806274414
ESRRA,-0.42865136710629803,0,-0.0470980703830719
ESRRA,-0.42865136710629803,0,-0.0470980703830719
ESRRA,-0.42865136710629803,0,-0.0470980703830719
ESRRB,0.010006213336109696,0,0.23108439147472382
ETS1,-12.50263066327742,0,-0.1494094431400299
ETS2,0.39258801365122226,2,-0.05774465575814247
ETV1,-3.463343947891089,0,0.1532990038394928
ETV1,-3.463343947891089,0,0.1532990038394928
ETV1,-3.463343947891089,0,0.1532990038394928
ETV1,-3.463343947891089,0,0.1532990038394928
ETV2,-2.191965685809702,0,0.007815257646143436
ETV3,2.5476243886673404,0,-0.06915734708309174
ETV4,-5.14162947430822,0,-0.13736239075660706
ETV5,-4.082812875038339,0,-0.09258146584033966
ETV5,-4.082812875038339,0,-0.09258146584033966
ETV6,-2.879799670562758,0,-0.16103482246398926
ETV6,-2.879799670562758,0,-0.16103482246398926
ETV6,-2.879799670562758,0,-0.16103482246398926
EWSR1,-1.0742864906407417,0,0.04337497800588608
EWSR1,-1.0742864906407417,0,0.04337497800588608
EWSR1,-1.0742864906407417,0,0.04337497800588608
EXTL1,0.6170067414213553,3,0.3470444977283478
EYA1,0.5569916126271119,2,0.19749900698661804
EYA2,0.04828487662672114,3,-0.04581084102392197
EYA3,0.04828487662672114,3,-0.02527177706360817
EZH2,0.22360598682556135,0,0.04191188886761665
EZH2_SUZ12,0.21510661390417427,1,NA
F2R,-1.0032071014430868,3,-0.07461850345134735
F2RL1,-1.2653488201666148,3,-0.10693909227848053
F2RL2,-2.605755947750485,3,-0.11437027156352997
F2RL3,-1.5355343287010752,3,-0.19663512706756592
FAAP24,0.8068328042969715,2,-0.10007905215024948
FAAP24_FANCM,0.4562647453873656,3,NA
FADD,0.21911379414381427,2,-0.07539813220500946
FAIM2,-0.8653208744481448,3,0.5700332522392273
FAM107A,0.8627479982481915,2,0.45112621784210205
FAM13A,1.7052626275791138,2,-0.06166860833764076
FAM13B,1.7052626275791138,2,0.043487899005413055
FAM20C,1.981052610660352,3,-0.2866210341453552
FAM83G,0.4348020358408759,3,-0.44017454981803894
FAM8A1,1.102471424169589,2,0.11901294440031052
FANCC,0.518404714026174,2,0.05496188625693321
FANCM,1.0112633726267166,1,0.07390318065881729
FAS,1.3320342419724103,1,-0.3183591365814209
FASLG,0.9774019216703601,2,-0.24969710409641266
FBLIM1,0.7968528785526514,3,-0.16787536442279816
FBN1,-0.907298534805373,2,-0.3051223158836365
FBP1,3.319645596955991,1,-0.32902488112449646
FBXL12,0.16458373718965866,2,-0.0797966718673706
FBXL15,-0.3156675370544241,2,0.0427897647023201
FBXL17,-0.5340382407201208,2,0.057094477117061615
FBXL2,0.09857281293229775,2,0.04091959446668625
FBXL3,-0.0721028021891892,2,0.007580108474940062
FBXL5,0.29838372292388055,2,0.02588696777820587
FBXO11,1.4538629352096903,1,0.07005272805690765
FBXO2,1.3280272075669026,2,0.5432841777801514
FBXO22,-0.09165631518742434,1,-0.0284285768866539
FBXO3,-0.14268495078835014,1,0.04109921678900719
FBXO31,-0.3893170281506051,3,-0.01161721721291542
FBXO32,-0.36739394912210027,1,-0.28612270951271057
FBXO33,-0.4289007770319736,1,0.007713073864579201
FBXO38,0.3959325626284283,1,-0.027032284066081047
FBXO44,0.15290647493237314,1,0.173587828874588
FBXO45,0.5367000710698688,1,0.066503144800663
FBXO6,-0.09944278292467773,2,-0.018819743767380714
FBXO7,1.3704250849780542,2,0.005175092723220587
FBXO8,0.29838372292388055,2,-0.005083153489977121
FBXO9,-0.29838372292388055,2,0.05261046066880226
FBXW10,0.29838372292388055,2,0.12481093406677246
FBXW11,-2.276158371750418,1,0.06914982199668884
FBXW2,-0.4330767630082186,1,-0.014398535713553429
FBXW7,2.9456640972301,1,0.1665877401828766
FBXW8,0.29838372292388055,2,-0.015223789028823376
FCGR3A,-1.3615714697903951,2,-0.32173022627830505
FER,-2.5036522942096315,1,0.051282696425914764
FERMT3,-0.005981297060165603,3,-0.32431548833847046
FES,-1.6786823358132894,3,-0.3069956600666046
FFAR1,-1.8628360601676752,3,0.2588680386543274
FFAR2,-0.7888048662706849,3,-0.293396919965744
FFAR3,-1.8494847257682756,3,-0.15039333701133728
FFAR4,-1.8628360601676752,3,-0.10576854646205902
FGA,-0.005981297060165518,3,-0.0499417670071125
FGD1,0.03207714850313574,3,0.0939394161105156
FGD2,0.03207714850313574,3,-0.16215722262859344
FGD3,0.03207714850313574,3,-0.1045098826289177
FGD4,0.03207714850313574,3,0.03810970485210419
FGD5,-1.7052626275791138,2,-0.16351418197155
FGF1,-4.054063268984506,2,0.11635048687458038
FGF13,-2.549733659496124,2,0.36955586075782776
FGF16,-3.1296243999964535,2,0.1491706818342209
FGF17,-3.1296243999964535,2,0.5161094069480896
FGF18,-3.1296243999964535,2,-0.015879234299063683
FGF19,-3.1296243999964535,2,-0.029794203117489815
FGF2,-1.3028082139934938,0,-0.020252786576747894
FGF20,-3.1296243999964535,2,0.21722471714019775
FGF21,-3.1296243999964535,2,-0.010277161374688148
FGF22,1.519720286819345,3,0.230099618434906
FGF23,-3.1296243999964535,2,0.10992608219385147
FGF3,0.5410781917952445,1,0.04680677130818367
FGF4,-2.2035321661403002,2,0.017342668026685715
FGF5,1.519720286819345,3,0.0437404103577137
FGF6,-2.2035321661403002,2,0.006223295349627733
FGF9,-2.2035321661403002,2,0.67190021276474
FGFR1,1.7486937581449045,2,-0.11206357926130295
FGFR2,0.9643032533263418,3,0.33750754594802856
FGFR3,-4.644570156516923,1,0.5119525194168091
FGFR4,-4.644570156516923,1,0.13186882436275482
FGR,0.47798455068342616,2,-0.30236321687698364
FH,-2.1927490528088973,1,-0.004533472936600447
FHIT,0.7864276440726885,1,0.07537142932415009
FHL1,0.0530553390895437,1,0.1017894595861435
FHL2,-1.4356045474912151,1,-0.24360541999340057
FHL5,0.8743662394434737,1,0.055736809968948364
FIZ1,-0.36249800132882853,1,0.05520730838179588
FKBP15,0.23680223168771397,2,-0.06985646486282349
FKBP1A,-1.59181206474858,2,-0.11439359188079834
FKBP4,-1.4356045474912151,1,0.04370609670877457
FKBP5,0.7481814023885415,1,-0.21326011419296265
FKBP6,0.14350913855121908,2,-0.15674613416194916
FKBP8,1.3797632821030155,2,0.057880088686943054
FLCN,0.19684771644662286,3,-0.04269668459892273
FLI1,-2.4609087799537437,0,-0.12531936168670654
FLNA,0.7420022827631879,2,-0.33469629287719727
FLT3,-2.404156157799551,1,0.06967832893133163
FLT3LG,-1.0072751187982565,2,-0.0913071483373642
FLT4,1.0946993036592376,2,-0.027123963460326195
FMR1,0.35632949636106365,2,0.010458587668836117
FN1,0.30459415765127584,3,-0.43805962800979614
FNIP1,0.22650038155541652,2,-0.0670224204659462
FNIP2,0.22650038155541652,2,0.0057594808749854565
FNTA,0.2388910864249542,3,-0.01012464053928852
FNTB,0.2388910864249542,3,-0.025327403098344803
FOS,-8.240291489906703,0,-0.26593267917633057
FOS_JUN,-4.033146515718289,1,NA
FOSB,-2.024135468890396,0,-0.19497723877429962
FOSL1,-2.0837686931492327,0,-0.3535611629486084
FOSL1,-2.0837686931492327,0,-0.3535611629486084
FOSL1,-2.0837686931492327,0,-0.3535611629486084
FOSL1,-2.0837686931492327,0,-0.3535611629486084
FOSL1,-2.0837686931492327,0,-0.3535611629486084
FOXA1,-0.9270603257753709,0,-0.1198311448097229
FOXA2,-2.4822996044790524,0,-0.1251722276210785
FOXC1,-0.0530553390895437,1,-0.1283138245344162
FOXC2,-2.1593925890870245,0,-0.23473621904850006
FOXD3,-1.3669608038057173,0,0.2841305434703827
FOXF2,-0.692011241941182,1,-0.023420287296175957
FOXG1,-0.2700686259323537,0,0.17738746106624603
FOXH1,-0.9799501409193146,0,-0.04690820723772049
FOXI1,-0.06106905832816862,0,-0.07655250281095505
FOXJ1,-0.21212754420538965,0,0.0029362437780946493
FOXL2,-1.9639784049943476,0,0.08503712713718414
FOXM1,-4.352408374019006,0,0.016795391216874123
FOXO1,-6.382803389852662,0,-0.07096979022026062
FOXO3,-3.4573106003335696,0,0.0214401725679636
FOXO4,-2.0965663398438723,0,0.1979992538690567
FOXO4,-2.0965663398438723,0,0.1979992538690567
FOXO4,-2.0965663398438723,0,0.1979992538690567
FOXO4,-2.0965663398438723,0,0.1979992538690567
FOXO4,-2.0965663398438723,0,0.1979992538690567
FOXO4,-2.0965663398438723,0,0.1979992538690567
FOXO4,-2.0965663398438723,0,0.1979992538690567
FOXO4,-2.0965663398438723,0,0.1979992538690567
FOXO4,-2.0965663398438723,0,0.1979992538690567
FOXO4,-2.0965663398438723,0,0.1979992538690567
FOXO4,-2.0965663398438723,0,0.1979992538690567
FOXO4,-2.0965663398438723,0,0.1979992538690567
FOXO4,-2.0965663398438723,0,0.1979992538690567
FOXO4,-2.0965663398438723,0,0.1979992538690567
FOXO4,-2.0965663398438723,0,0.1979992538690567
FOXO6,-2.528420269069042,0,0.21911005675792694
FOXO6,-2.528420269069042,0,0.21911005675792694
FOXO6,-2.528420269069042,0,0.21911005675792694
FOXP2,-4.909719688785581,0,0.29739612340927124
FOXP3,-1.1724852485291781,0,-0.09220648556947708
FOXP3,-1.1724852485291781,0,-0.09220648556947708
FOXP3,-1.1724852485291781,0,-0.09220648556947708
FPR1,-1.8494847257682756,3,-0.3521200716495514
FRAT1,0.9915038940636673,2,0.11112990230321884
FRAT2,0.715376608360948,2,0.027397358790040016
FRG1,-0.3590322572354243,3,-0.0186492670327425
FRK,-2.085278408406965,2,0.06334121525287628
FRS2,-1.4946655936820192,2,0.0278204046189785
FRZB,0.6115113694905029,2,-0.12913557887077332
FST,1.7009299528648874,3,-0.3566138446331024
FSTL1,-0.6115134768062159,3,-0.24099977314472198
FSTL3,0.7362991674235839,3,-0.1976708173751831
FUBP1,-2.0701976452629145,1,0.025690704584121704
FURIN,0.33557875229734474,1,-0.24926574528217316
FUS,0.6550558901980054,1,-0.03207864239811897
FYN,0.6837549277652346,1,0.08519678562879562
FZD1,-1.257527896371733,2,-0.2995342016220093
FZD2,-1.257527896371733,2,0.008068175986409187
FZD3,-1.107102000012064,2,0.045661039650440216
FZD4,-1.257527896371733,2,-0.02743128128349781
FZD5,-1.257527896371733,2,-0.13111764192581177
FZD6,-2.0793988332834688,2,-0.2550360858440399
FZD7,-2.0793988332834688,2,-0.25290340185165405
FZD8,-2.0545059886292725,3,-0.056420162320137024
FZR1,-1.0469579694833167,3,0.02906426601111889
G3BP1,-1.5734046015273544,2,-0.0567791610956192
G3BP2,-1.9533289393682758,3,0.06573867052793503
GAB1,0.6256513527217504,3,0.20204436779022217
GAB2,-0.1554613088490308,3,0.05530298873782158
GABARAP,-0.277873285652464,2,-0.0655229389667511
GABARAPL1,-0.15583088691004848,3,0.17679817974567413
GABARAPL2,-0.15583088691004848,3,0.10119138658046722
GABBR1,-0.23565183179588564,3,0.44743862748146057
GABBR1_GABBR2,-1.8494847257682756,3,NA
GABPA,-3.554322689533042,0,-0.02063639834523201
GABPB1,-0.5163080537661219,1,-0.0321408212184906
GABPB2,-0.5163080537661219,1,-0.02128927782177925
GADD45A,3.052671948421261,2,-0.3034628629684448
GADD45B,0.9353175494637183,3,-0.29364141821861267
GADD45GIP1,0.7241981939428849,1,-0.06912675499916077
GALNT8,2.549733659496124,2,0.4189310669898987
GALR1,-2.178482054073793,3,0.12374904751777649
GALR2,-0.449389540361883,3,-0.062193527817726135
GALR3,-2.178482054073793,3,0.11238545924425125
GAN,0.5035594030012823,2,0.11738866567611694
GAPDH,-0.778330622480101,1,-0.17044556140899658
GATA1,-3.5513554356000685,0,-0.018140748143196106
GATA2,-1.3410009180744151,0,0.1023741364479065
GATA3,-0.9158852640392062,0,-0.18335337936878204
GATA4,-1.8926106462608752,0,-0.05563328415155411
GATA4,-1.8926106462608752,0,-0.05563328415155411
GATA4,-1.8926106462608752,0,-0.05563328415155411
GATA6,-1.1781515219287373,0,-0.49322378635406494
GBX2,0.6436738656061091,0,0.2690756916999817
GCM1,-0.357162994759067,0,-0.13798947632312775
GCM1,-0.357162994759067,0,-0.13798947632312775
GCM1,-0.357162994759067,0,-0.13798947632312775
GDE1,0.8374844554739175,2,-0.0031426739878952503
GDF1,-1.6943401304093382,2,-0.04087144508957863
GDF10,-1.9815511379024917,2,0.30034664273262024
GDF11,-1.9815511379024917,2,0.11029210686683655
GDF15,-0.6567105464607109,2,-0.5161470174789429
GDF2,-1.3372591465927306,2,0.26832324266433716
GDF5,1.3153636279370446,1,-0.0757644847035408
GDF6,-0.47919594818726297,2,0.180852010846138
GDF7,-0.13198242769607194,2,0.289337158203125
GDF9,-1.0611481025459002,2,0.06537240743637085
GDNF,-1.7052626275791132,2,0.06688739359378815
GEM,-0.013439522035505145,2,-0.34793299436569214
GFAP,0.23680223168771397,2,0.18549464643001556
GFI1,4.684620722044801,0,-0.18060573935508728
GFI1B,-1.2573689130069896,3,-0.05080803856253624
GGNBP2,1.6766334685090942,1,-0.019876044243574142
GH1,-2.8890644806254837,3,-0.01660650037229061
GH2,-2.7446489901393663,3,NA
GHR,-4.184158236024708,2,-0.010116691701114178
GHSR,-1.8628360601676752,3,-0.12790048122406006
GIGYF2,0.3025257605151049,2,0.04296943172812462
GIT1,0.2156266259911006,2,0.11653584241867065
GLDN,0.7576620080381513,3,0.13109983503818512
GLI1,-0.5215430912084227,0,-0.10934694111347198
GLI2,1.6194296793062029,0,0.0719849243760109
GLI3,-1.6418282859119677,0,-0.05789312720298767
GLI3,-1.6418282859119677,0,-0.05789312720298767
GLI3,-1.6418282859119677,0,-0.05789312720298767
GLI3,-1.6418282859119677,0,-0.05789312720298767
GLI3,-1.6418282859119677,0,-0.05789312720298767
GLI3,-1.6418282859119677,0,-0.05789312720298767
GLI3,-1.6418282859119677,0,-0.05789312720298767
GLI3,-1.6418282859119677,0,-0.05789312720298767
GLI3,-1.6418282859119677,0,-0.05789312720298767
GLI3,-1.6418282859119677,0,-0.05789312720298767
GLI3,-1.6418282859119677,0,-0.05789312720298767
GLI3,-1.6418282859119677,0,-0.05789312720298767
GLIS3,-1.3750221198851909,0,-0.09658566862344742
GLRX,-0.713691010623736,1,-0.22104036808013916
GMIP,1.7052626275791138,2,-0.13001905381679535
GMPS,-2.084887405738716,1,-0.01407085545361042
GNA11,0.5321970110081292,3,0.03521623834967613
GNA12,-0.261305403687308,3,0.06604316830635071
GNA13,0.03554702766759469,2,-0.05853088200092316
GNAI1,-2.9472241917725506,2,0.19396920502185822
GNAI2,-2.3497986304491345,2,-0.11433759331703186
GNAO1,-2.0793988332834688,2,0.4465242922306061
GNAQ,0.715376608360948,2,0.09738355875015259
GNAS,-2.3505568739572476,2,0.07057960331439972
GNB1,-0.25422270921097573,3,0.017106985673308372
GNB1_GNG2,0.17282845878160644,3,NA
GNB2,0.873719819600635,2,-0.06564590334892273
GNB3,-0.25422270921097573,3,0.12985214591026306
GNB5,-1.2028430329530844,3,0.0991828441619873
GNG12,1.287088767312848,2,-0.17482024431228638
GNG2,-0.25422270921097573,3,0.22674688696861267
GNG3,-0.25422270921097573,3,0.7663093209266663
GNG4,-1.2028430329530844,3,0.46137160062789917
GNGT1,-0.7606419384345818,3,0.09303174912929535
GNL3,2.084887405738716,1,-0.0748061016201973
GNRH1,0.1520236466326998,1,-0.05943632125854492
GNRH2,-0.14780742585787773,2,0.084752656519413
GNRHR,-0.7864276440726885,1,0.12574629485607147
GOLGA7,0.723734987406961,3,0.011129355989396572
GOPC,-0.3345674201723573,3,0.0657106414437294
GP1BA_GP1BB_GP5_GP9,0.7968528785526514,3,NA
GPC3,0.6170067414213553,3,-0.19858849048614502
GPC4,0.6304349397946383,3,-0.16651125252246857
GPC6,-0.016475524417052953,3,-0.18289704620838165
GPER1,-2.549733659496124,2,-0.008566600270569324
GPR119,-1.8628360601676752,3,0.04052130877971649
GPR132,-1.0787022645240227,3,-0.39383164048194885
GPR161,-1.4199345214763202,3,0.14715585112571716
GPR17,-1.3264247812240675,3,0.4783053696155548
GPR174,-0.798065711288811,3,-0.23793578147888184
GPR183,-2.178482054073793,3,-0.3365679383277893
GPR34,-2.178482054073793,3,-0.10097571462392807
GPR35,-1.6090710862049278,3,-0.003630584105849266
GPR55,0.2906462577814942,3,-0.11589477956295013
GPR84,-2.178482054073793,3,-0.39197060465812683
GPS2_HDAC3_NCOR1_TBL1XR1_TBL1Y,0.22181950066242964,1,NA
GPSM3,1.8494847257682756,3,-0.2255791425704956
GRAP,0.17397480935546164,2,0.0022235712967813015
GRB10,0.06189728963522878,1,-0.21566353738307953
GRB14,1.116354706760921,2,-0.0015355518553406
GRB2,0.29305131974151716,2,-0.06798859685659409
GRB7,-1.4250504196789253,3,-0.21241478621959686
GREB1,3.1381844820466367,1,0.07837961614131927
GRHL3,-1.0374820723340479,0,0.25909096002578735
GRIN1_GRIN2A,0.08399135917289624,2,NA
GRIN1_GRIN2B,0.08399135917289624,2,NA
GRIN1_GRIN2C,0.08399135917289624,2,NA
GRIN1_GRIN2D,0.08399135917289624,2,NA
GRIP1,1.1213509106117887,1,0.29277607798576355
GRIPAP1,-2.91694598358957,2,0.030199503526091576
GRK2,-2.084887405738716,1,-0.058928169310092926
GRK3,1.3780409197058952,3,0.13801202178001404
GRK5,2.084887405738716,1,-0.09544543921947479
GRK6,0.39143762901343065,2,-0.029987571761012077
GRM1,0.14467381694395587,3,0.7106202244758606
GRM2,-1.4199345214763202,3,0.5951055884361267
GRM3,-1.4199345214763202,3,0.6521638035774231
GRM4,-1.4199345214763202,3,0.8426271677017212
GRM5,-1.4199345214763202,3,0.7216111421585083
GRM6,-1.4199345214763202,3,0.03387304022908211
GRM7,-1.0130082916077103,3,0.7027495503425598
GRM8,-1.4199345214763202,3,0.05291164666414261
GRN,-0.42213083600464063,3,-0.3113909959793091
GRPR,-1.8628360601676752,3,0.0638982355594635
GSK3A,1.039958899050054,1,0.05772422254085541
GSK3B,-1.8551552493650687,1,0.06871074438095093
GSN,-1.6993915106695148,3,-0.10841687023639679
GSTP1,-1.092131497302825,3,-0.029049117118120193
GTF2A2,-0.692011241941182,1,-0.045345041900873184
GTF2B,-0.09768732167128456,2,-0.016039185225963593
GTF2E1_GTF2E2,0.3149287594800042,2,NA
GTF2H1,0.3550022771760678,1,-0.058684416115283966
GTF2H2,-1.6766334685090942,1,-0.004914053715765476
GTF2I,-2.0450257517719836,0,0.08047708123922348
GXYLT1,-0.33557875229734474,1,-0.05386243015527725
GXYLT2,-0.33557875229734474,1,-0.3547883927822113
GZMA,0.04591693828711457,1,-0.31899622082710266
GZMB,0.6639454797544466,2,-0.2168150246143341
H2AX,-0.3028794807347529,2,0.05836379528045654
H2AX_MDC1,-0.15290647493237314,1,NA
H3-4,-0.37845396651122104,2,0.06556026637554169
H3C13,-0.37845396651122104,2,0.045871295034885406
H4C2,-0.2611511854561119,1,0.0627034455537796
HABP4,-1.1213509106117887,1,0.16744498908519745
HACE1,-0.3893170281506051,3,0.12941958010196686
HAND1,-1.4196332817609527,0,-0.0853530615568161
HAND1,-1.4196332817609527,0,-0.0853530615568161
HAP1,1.326696993340375,1,-0.07974236458539963
HAT1,-0.13102558766037958,2,-0.05348709970712662
HBEGF,-2.763743671457041,2,-0.312886118888855
HBP1,2.0701976452629145,1,-0.09204385429620743
HCFC1,-0.12897046322912573,0,0.015790456905961037
HCFC1_KANSL1_KANSL2_KANSL3_KAT8_MCRS1_OGT_PHF20_WDR5,-0.13102558766037958,2,NA
HCK,-2.988365241394266,1,-0.2696683704853058
HCRTR1,-1.3264247812240675,3,0.10321130603551865
HCRTR2,-1.0032071014430868,3,0.31992462277412415
HDAC1,-2.0791367552671063,0,-0.10551811754703522
HDAC1_KDM1A_RCOR1,-0.1017848340158562,1,NA
HDAC1_MORF4L1_PHF12_SIN3B,0.0058336396906570175,3,NA
HDAC10,-0.20573481854629175,1,-0.09452569484710693
HDAC11,0.09504835675219647,2,0.2517222762107849
HDAC2,-1.0266615977126607,1,0.07943248003721237
HDAC3,-0.7500646763229438,0,-0.08978937566280365
HDAC4,-0.5739751929240248,0,0.0984516590833664
HDAC5,0.3329539366060734,0,0.0808798298239708
HDAC6,1.5075243067382105,1,0.028734317049384117
HDAC7,1.9013626557378458,0,-0.1689038872718811
HDAC8,2.084887405738716,1,-0.009696786291897297
HDAC9,2.338911141226612,0,0.07550357282161713
HDLBP,-0.34619178695225905,1,-0.11720327287912369
HECTD1,-0.17233164414675012,2,0.01625511609017849
HECTD3,-0.21911379414381427,2,-0.08733614534139633
HECTD4,2.487658639298916,1,0.1267518550157547
HECW1,2.0793988332834688,2,0.6968255043029785
HECW2,-0.5367000710698688,1,0.16943588852882385
HELLS,-2.0099708077996317,1,-0.04114465415477753
HERC2,-0.20241337370274412,2,0.04560434818267822
HERPUD1,0.6956195745563377,2,-0.21529299020767212
HES1,-4.360035960941416,0,0.010081324726343155
HES5,-1.5548701712683004,0,0.8126643896102905
HES6,-2.107270048430225,0,0.3940030634403229
HGF,0.4099412140463762,3,-0.17857255041599274
HGS,-1.6388432330401974,1,-0.052294518798589706
HHAT,0.6170067414213553,3,-0.09348209947347641
HIC1,2.408765361362872,0,-0.22398413717746735
HIC1,2.408765361362872,0,-0.22398413717746735
HIC1,2.408765361362872,0,-0.22398413717746735
HIC1,2.408765361362872,0,-0.22398413717746735
HIF1A,-10.560913105855748,0,-0.22504562139511108
HIF1AN,2.634494128832291,1,0.031607486307621
HIF3A,0.6831578538981986,0,0.1936003714799881
HIF3A,0.6831578538981986,0,0.1936003714799881
HINFP,-0.6640189491122755,0,0.029484018683433533
HIPK1,-1.3320342419724103,1,-0.02237633243203163
HIPK2,0.7445141948849375,0,0.26440778374671936
HIPK3,-1.4356045474912151,1,-0.12967154383659363
HIPK4,-2.084887405738716,1,0.44793668389320374
HLTF,-0.02531066735784381,2,0.041675906628370285
HMGA1,-5.603251380516051,0,-0.15908768773078918
HMGA2,-4.3754533963119595,0,-0.2641344368457794
HMGB1,0.6272763734277277,1,0.07226429134607315
HMGB2,-0.9912810833287778,0,0.009830824099481106
HMGN1,0.15014493119877295,1,-0.01813642866909504
HMGN2,0.044899694515373754,1,0.05421462655067444
HNF1A,-1.6766334685090942,1,-0.03525581583380699
HNF1B,-2.868131230664895,0,0.17690309882164001
HNF4A,-2.0639047345690082,0,0.12927280366420746
HNF4A,-2.0639047345690082,0,0.12927280366420746
HNF4A,-2.0639047345690082,0,0.12927280366420746
HNF4A,-2.0639047345690082,0,0.12927280366420746
HNF4A,-2.0639047345690082,0,0.12927280366420746
HNRNPA0,2.46097403228872,3,0.05865493044257164
HNRNPD,-2.46097403228872,3,0.0012123147025704384
HNRNPH1,-2.0533999914813355,2,-0.01958448626101017
HNRNPK,-1.5647327704605727,1,-0.009133667685091496
HNRNPU,-0.5623298419039354,2,0.021615419536828995
